ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x0022c1,CUS_00008897,May,Anthony Cain,45,497-47-0222,Manager,46949.8,3778.73,2,3,6.88,1,Home Equity Loan,11,2,33.6091521846148,6,Standard,26157.23,65.67,93,Yes,697.43,999.15,Low_spent_Small_value_payments,1076.47,Standard
CUS_0x0022c2,CUS_00008898,February,Melissa Hopkins,78,017-36-7707,Manager,74352.75,6413.97,5,3,12.5,1,Student Loan,20,2,46.120328707352854,8,Bad,63284.93,29.83,199,Yes,1521.95,667.47,Low_spent_Small_value_payments,-1260.07,Standard
CUS_0x0022c3,CUS_00008899,January,Lisa Castro,28,241-29-7416,Artist,26812.55,2524.83,1,3,11.58,0,Personal Loan,1,2,79.50611491854707,7,Good,13239.2,2.56,235,No,81.37,699.2,High_spent_Large_value_payments,650.83,Good
CUS_0x0022c4,CUS_00008900,May,Deborah Fleming,44,222-61-4730,Engineer,92084.95,8051.62,3,3,21.55,0,Auto Loan,4,3,-35.13975139381896,0,Good,47399.84,79.58,295,Yes,1184.98,1160.9,Low_spent_Medium_value_payments,583.04,Standard
CUS_0x0022c5,CUS_00008901,April,Christopher Carey,68,234-75-2875,Accountant,6415.57,503.73,2,2,7.0,4,Student Loan,4,2,-24.918573327611238,1,Standard,1180.14,0.99,39,Yes,74.99,80.39,High_spent_Medium_value_payments,-85.51,Standard
CUS_0x0022c6,CUS_00008902,March,Melinda Mayo,18,721-65-4561,Manager,12963.96,932.53,2,2,6.62,1,Home Equity Loan,1,2,5.86207123018427,9,Standard,24701.57,5.41,261,Yes,203.3,23.5,Low_spent_Medium_value_payments,-254.38,Poor
CUS_0x0022c7,CUS_00008903,May,Erin Moore,19,843-54-2064,Nurse,29035.41,2830.72,3,2,18.26,3,Debt Consolidation Loan,19,2,37.39054080015906,4,Standard,26966.31,59.1,233,Yes,721.5,290.98,Low_spent_Large_value_payments,-823.59,Standard
CUS_0x0022c8,CUS_00008904,August,Monica Hodges,23,405-94-9407,Teacher,32522.78,2981.05,3,4,16.77,1,Student Loan,13,1,48.516718105762735,8,Standard,44402.04,18.39,257,Yes,198.79,185.09,Low_spent_Medium_value_payments,35.26,Poor
CUS_0x0022c9,CUS_00008905,December,Kayla Thomas,36,317-04-7723,Nurse,104549.27,8050.05,1,1,7.1,4,Home Equity Loan,9,1,-15.274427086887329,2,Good,115868.83,65.03,155,No,453.02,1248.86,High_spent_Medium_value_payments,1282.51,Poor
CUS_0x0022ca,CUS_00008906,August,Thomas Miller,52,632-45-8231,Student,11143.11,866.32,1,3,16.54,1,Credit-Builder Loan,1,2,-1.0430741693791745,5,Standard,9216.77,12.51,222,Yes,297.91,42.94,High_spent_Large_value_payments,-126.72,Standard
CUS_0x0022cb,CUS_00008907,June,Thomas Butler,19,078-86-8212,Engineer,19317.88,1327.65,1,1,11.37,2,Payday Loan,1,1,-10.019515698218711,2,Standard,5484.49,61.11,54,Yes,730.53,103.14,High_spent_Large_value_payments,292.31,Standard
CUS_0x0022cc,CUS_00008908,March,Robert Fuentes,33,032-77-8754,Accountant,2052.99,156.5,4,2,24.38,2,Student Loan,4,3,-49.23982630392976,7,Standard,1761.54,77.22,219,No,73.86,27.41,Low_spent_Medium_value_payments,-70.85,Standard
CUS_0x0022cd,CUS_00008909,October,Amy Smith,64,213-30-6456,Student,21164.88,1906.86,1,0,16.37,1,Credit-Builder Loan,22,3,11.76725309261274,2,Standard,5998.9,77.77,64,Yes,81.49,145.53,Low_spent_Large_value_payments,-789.85,Standard
CUS_0x0022ce,CUS_00008910,July,Jessica Carney,28,797-39-5396,Other,43673.91,4153.28,1,0,7.17,3,Auto Loan,1,4,-14.713655080956286,5,Good,7843.81,54.5,50,No,214.92,155.13,High_spent_Small_value_payments,1164.51,Standard
CUS_0x0022cf,CUS_00008911,September,Charlene Howard,77,266-18-6385,Lawyer,18421.93,1552.66,3,1,6.14,1,Credit-Builder Loan,20,2,-3.401796248569404,1,Standard,21890.63,43.47,279,Yes,579.58,47.8,High_spent_Small_value_payments,-624.46,Poor
CUS_0x0022d0,CUS_00008912,October,Robert Norris DDS,39,496-23-3038,Nurse,26895.57,1800.84,3,3,11.03,1,Home Equity Loan,23,3,-2.385393883508492,5,Standard,5717.36,88.72,87,No,772.25,162.18,High_spent_Small_value_payments,112.31,Poor
CUS_0x0022d1,CUS_00008913,September,Ashley Stewart,19,357-31-2393,Accountant,21043.18,1492.32,2,2,23.92,1,Home Equity Loan,10,4,-38.132522671002015,4,Standard,20323.31,2.42,285,Yes,555.17,408.45,Low_spent_Medium_value_payments,-433.4,Standard
CUS_0x0022d2,CUS_00008914,July,Richard Long,53,886-75-3074,Engineer,12906.17,1122.05,2,2,18.96,0,Credit-Builder Loan,2,2,-35.21795982043985,7,Bad,15964.56,49.95,297,Yes,563.89,262.92,High_spent_Large_value_payments,128.74,Standard
CUS_0x0022d3,CUS_00008915,September,Charlene Randolph,75,454-33-5923,Other,10778.21,899.01,3,1,18.87,1,Credit-Builder Loan,2,1,77.6631893446712,3,Standard,3416.96,90.88,91,No,397.06,101.43,High_spent_Medium_value_payments,-111.49,Standard
CUS_0x0022d4,CUS_00008916,September,Michael Foster,58,835-90-1123,Engineer,62887.69,4479.31,1,1,18.59,0,Credit-Builder Loan,20,4,87.72701981528596,0,Standard,9405.05,2.79,135,Yes,2065.18,1277.29,Low_spent_Small_value_payments,-233.76,Standard
CUS_0x0022d5,CUS_00008917,September,Joshua Thompson,72,304-76-5325,Doctor,25067.02,1828.71,2,2,15.68,1,Home Equity Loan,5,3,38.00305302991674,1,Good,17439.73,69.56,110,No,515.76,428.59,High_spent_Medium_value_payments,-322.46,Standard
CUS_0x0022d6,CUS_00008918,March,Courtney Perkins,70,437-93-0077,Teacher,8750.4,648.4,5,3,21.96,0,Home Equity Loan,4,1,77.02974457551082,2,Good,16407.5,8.29,10,Yes,243.01,183.25,High_spent_Medium_value_payments,188.77,Poor
CUS_0x0022d7,CUS_00008919,October,Tiffany Clayton,68,332-20-9421,Accountant,5615.49,482.21,1,2,24.24,0,Auto Loan,0,6,-0.2652009576519987,4,Standard,2007.24,91.72,43,Yes,177.35,115.68,High_spent_Large_value_payments,-219.14,Poor
CUS_0x0022d8,CUS_00008920,July,Patrick Knox,76,491-09-1532,Teacher,112330.03,9343.65,4,0,20.66,0,Mortgage Loan,5,0,-19.799182494983913,2,Bad,118738.78,31.2,218,Yes,4997.93,2472.44,Low_spent_Medium_value_payments,-162.99,Poor
CUS_0x0022d9,CUS_00008921,September,Christy Mosley,23,675-01-7430,Sales,1555.17,126.86,3,3,10.92,0,Credit-Builder Loan,3,2,-39.976889296133976,6,Standard,2045.21,54.21,221,Yes,2.54,18.37,High_spent_Large_value_payments,-61.95,Standard
CUS_0x0022da,CUS_00008922,July,Norman Wilson,65,727-12-8804,Manager,93666.72,7146.33,2,1,22.82,2,Auto Loan,2,0,79.16335180318785,8,Good,113529.44,41.15,25,No,3013.75,289.44,High_spent_Small_value_payments,3205.89,Good
CUS_0x0022db,CUS_00008923,February,James House,72,882-07-6731,Other,35836.56,3437.02,1,3,9.62,0,Payday Loan,2,2,19.95345508483578,4,Bad,3909.84,42.23,193,Yes,1853.93,554.4,Low_spent_Large_value_payments,-1090.43,Standard
CUS_0x0022dc,CUS_00008924,July,Jessica Neal,64,879-66-5575,Doctor,110667.44,8564.98,3,1,21.4,0,Credit-Builder Loan,0,4,66.80217392593153,5,Standard,42185.67,38.39,147,Yes,1715.38,1910.86,High_spent_Medium_value_payments,-1982.79,Standard
CUS_0x0022dd,CUS_00008925,May,Rachel Booker DDS,46,756-54-5910,Teacher,68895.84,5187.49,2,5,20.1,1,Student Loan,12,6,-5.260844260703912,2,Good,89751.31,25.15,245,No,2030.99,1191.44,High_spent_Small_value_payments,2477.09,Standard
CUS_0x0022de,CUS_00008926,February,Luke Goodwin,68,078-77-6212,Sales,25969.29,2122.95,3,1,19.14,2,Debt Consolidation Loan,11,1,15.814863710444499,3,Good,37023.96,60.06,87,Yes,906.65,480.43,Low_spent_Small_value_payments,-330.97,Poor
CUS_0x0022df,CUS_00008927,August,Mrs. Jessica Brown MD,48,203-49-4502,Manager,4502.21,371.55,3,0,23.82,2,Student Loan,12,3,-3.0116936513456807,3,Good,2368.6,9.54,223,Yes,181.38,46.52,High_spent_Medium_value_payments,-66.43,Standard
CUS_0x0022e0,CUS_00008928,September,Ms. Laura Lindsey,47,703-14-4741,Artist,15251.35,1080.81,1,2,22.43,3,Home Equity Loan,4,1,-0.6507099097940241,7,Good,22254.25,0.5,142,Yes,7.6,96.16,High_spent_Large_value_payments,-22.49,Poor
CUS_0x0022e1,CUS_00008929,November,Melvin Rojas,69,202-88-4128,Other,27293.81,2189.2,4,3,23.92,1,Payday Loan,38,0,-25.76544861039112,3,Good,25464.13,57.38,24,Yes,569.53,531.99,Low_spent_Large_value_payments,208.41,Poor
CUS_0x0022e2,CUS_00008930,January,Elizabeth Garcia,30,429-20-7043,Student,45979.55,4324.64,1,1,22.27,0,Mortgage Loan,6,3,30.252492190706207,1,Good,16362.56,62.06,17,No,687.17,1266.29,High_spent_Medium_value_payments,-697.28,Poor
CUS_0x0022e3,CUS_00008931,May,Jonathan Harrison,36,279-91-4480,Nurse,13128.89,1279.21,1,2,11.05,0,Credit-Builder Loan,0,3,20.96154379374741,3,Standard,1646.76,83.32,225,Yes,510.69,337.73,High_spent_Medium_value_payments,215.7,Good
CUS_0x0022e4,CUS_00008932,January,Charles Hodge,75,697-39-2150,Teacher,68864.09,5415.63,2,2,22.75,2,Credit-Builder Loan,26,3,81.69229507351221,8,Standard,125770.77,70.56,257,No,3249.04,679.32,Low_spent_Medium_value_payments,1551.29,Standard
CUS_0x0022e5,CUS_00008933,September,Ashley Moran,62,605-62-3143,Artist,23972.47,1978.72,1,2,7.27,1,Student Loan,9,1,-18.253448966832963,8,Standard,39731.34,83.68,57,Yes,919.41,507.81,Low_spent_Small_value_payments,-507.44,Poor
CUS_0x0022e6,CUS_00008934,February,Anna Oconnor,38,822-88-9443,Lawyer,90823.73,8327.88,2,5,11.26,0,Payday Loan,5,2,34.07390561001641,6,Standard,32405.49,29.25,134,Yes,2680.51,2162.65,High_spent_Small_value_payments,1615.35,Standard
CUS_0x0022e7,CUS_00008935,April,David Wallace,67,107-59-5353,Accountant,71450.86,6799.07,1,2,12.25,1,Debt Consolidation Loan,14,2,32.51857297911275,8,Standard,122756.86,81.58,69,Yes,3749.11,1535.29,High_spent_Small_value_payments,-2274.26,Poor
CUS_0x0022e8,CUS_00008936,August,Matthew Garza,44,375-70-3874,Doctor,2311.3,203.83,2,1,16.34,1,Student Loan,5,0,20.871833055820005,1,Bad,1918.35,50.51,177,No,17.7,47.9,Low_spent_Small_value_payments,100.07,Standard
CUS_0x0022e9,CUS_00008937,May,Erin Hunter,36,211-31-2758,Engineer,53794.89,3653.35,4,0,16.75,1,Debt Consolidation Loan,8,0,83.80980196309343,9,Good,63264.12,92.02,209,Yes,212.46,94.73,High_spent_Large_value_payments,-1568.72,Good
CUS_0x0022ea,CUS_00008938,April,Alexander Edwards,29,754-42-1435,Entrepreneur,22685.02,1632.23,2,2,11.46,1,Payday Loan,5,1,-41.79673279146798,5,Standard,19416.79,54.61,214,Yes,653.87,277.64,Low_spent_Small_value_payments,-291.4,Poor
CUS_0x0022eb,CUS_00008939,October,Emily Simmons,33,207-87-4830,Other,6307.49,506.59,4,3,17.41,0,Mortgage Loan,1,6,-9.480926876206034,1,Bad,3368.35,24.5,299,Yes,10.45,19.63,Low_spent_Large_value_payments,151.63,Standard
CUS_0x0022ec,CUS_00008940,August,Ana Gonzales MD,33,690-81-1057,Lawyer,12428.34,1133.84,3,1,7.09,0,Debt Consolidation Loan,4,0,14.561570197068434,5,Bad,23409.02,71.97,93,Yes,596.09,221.92,Low_spent_Large_value_payments,-203.73,Poor
CUS_0x0022ed,CUS_00008941,June,Jamie Spears,35,201-98-5706,Other,47242.4,4390.25,4,2,21.93,3,Auto Loan,5,1,0.6497386466641757,6,Good,62487.55,93.05,112,Yes,1021.68,30.42,Low_spent_Small_value_payments,-1493.24,Poor
CUS_0x0022ee,CUS_00008942,August,Mark Miles,41,893-34-3460,Sales,33141.37,2726.25,4,2,15.37,2,Auto Loan,4,1,-4.391187508880009,7,Standard,11432.27,97.45,150,No,66.11,663.47,Low_spent_Medium_value_payments,1360.88,Good
CUS_0x0022ef,CUS_00008943,August,Mark Hunter,58,171-42-4960,Accountant,15894.38,1346.52,1,2,21.85,0,Auto Loan,13,3,3.7935115101740067,4,Bad,28135.31,4.1,93,Yes,161.56,314.01,Low_spent_Large_value_payments,-254.55,Poor
CUS_0x0022f0,CUS_00008944,August,Robert Stephens,64,145-89-2411,Nurse,29124.22,2243.81,3,2,9.83,2,Auto Loan,2,2,25.84245088535107,4,Good,20993.43,80.68,156,Yes,451.68,258.81,Low_spent_Small_value_payments,-566.86,Standard
CUS_0x0022f1,CUS_00008945,September,Thomas Anderson,77,661-76-4174,Artist,56867.78,5449.88,2,2,15.71,4,Mortgage Loan,6,1,45.8060259683522,7,Bad,98364.2,65.81,7,Yes,3054.71,1441.21,High_spent_Large_value_payments,-2211.03,Poor
CUS_0x0022f2,CUS_00008946,September,Juan Williams,41,525-39-5679,Entrepreneur,123279.88,8568.49,2,0,15.03,0,Personal Loan,6,1,-28.974484891728814,8,Standard,225752.08,70.05,108,No,517.13,1379.11,High_spent_Small_value_payments,-63.46,Poor
CUS_0x0022f3,CUS_00008947,December,Michael Butler,31,704-13-9244,Student,4750.23,440.12,1,5,19.97,0,Home Equity Loan,22,1,-31.84811020302496,4,Bad,2394.42,71.07,83,Yes,77.66,121.37,Low_spent_Large_value_payments,-124.97,Standard
CUS_0x0022f4,CUS_00008948,March,Kayla Miller,56,762-23-6049,Entrepreneur,54264.47,5374.91,1,3,22.23,1,Mortgage Loan,34,1,41.625569755403106,6,Bad,49894.3,93.8,54,No,1322.94,287.12,Low_spent_Large_value_payments,-1520.26,Poor
CUS_0x0022f5,CUS_00008949,September,Linda Gonzalez,38,310-42-4077,Doctor,10212.62,801.11,2,1,5.46,0,Personal Loan,5,1,-14.252198177321738,9,Bad,6375.09,25.62,214,Yes,358.16,137.11,High_spent_Small_value_payments,357.37,Good
CUS_0x0022f6,CUS_00008950,August,Gina Gonzalez,28,530-56-1819,Manager,10359.6,951.21,3,2,12.91,3,Student Loan,1,4,0.9460426360079452,6,Good,16320.47,95.08,173,Yes,541.63,35.75,High_spent_Large_value_payments,-361.02,Poor
CUS_0x0022f7,CUS_00008951,May,Jennifer Schwartz,43,870-50-1340,Engineer,12946.06,990.12,4,0,17.9,0,Mortgage Loan,3,2,83.8074428535293,7,Good,2432.6,82.23,81,Yes,316.04,70.99,Low_spent_Small_value_payments,-17.88,Standard
CUS_0x0022f8,CUS_00008952,August,Jeffrey Smith,51,280-31-3712,Student,9581.07,884.91,1,1,8.09,1,Credit-Builder Loan,5,2,-21.760687125142496,6,Standard,2893.29,52.81,181,Yes,121.81,122.97,High_spent_Large_value_payments,428.6,Standard
CUS_0x0022f9,CUS_00008953,November,Alejandro Goodwin,71,813-89-3882,Artist,51889.66,4443.17,2,3,13.38,2,Payday Loan,7,4,60.748694088289895,9,Good,55111.5,97.88,38,Yes,309.5,1251.24,High_spent_Small_value_payments,1041.13,Standard
CUS_0x0022fa,CUS_00008954,December,Blake Jimenez,32,266-62-0067,Accountant,171174.6,14185.87,1,5,23.91,1,Payday Loan,14,3,18.339259595535978,4,Bad,157013.22,91.35,269,Yes,3407.43,2363.62,High_spent_Medium_value_payments,-28.63,Standard
CUS_0x0022fb,CUS_00008955,June,Paul Dickerson,78,246-10-2853,Lawyer,105932.1,9791.69,3,0,13.95,0,Personal Loan,4,0,92.35454977065456,8,Good,200460.45,41.03,238,Yes,2102.75,1816.45,High_spent_Large_value_payments,3411.44,Standard
CUS_0x0022fc,CUS_00008956,June,Richard Ochoa,23,610-39-0007,Student,19317.05,1519.01,2,5,24.21,0,Personal Loan,10,3,91.19554352445635,2,Standard,34491.34,65.15,204,Yes,762.52,292.99,High_spent_Small_value_payments,571.77,Poor
CUS_0x0022fd,CUS_00008957,June,Jasmine Hammond,47,144-77-6983,Student,40249.21,2810.98,1,1,17.82,0,Mortgage Loan,6,0,4.272483748317704,4,Good,29817.32,9.75,294,Yes,1610.55,539.08,Low_spent_Large_value_payments,1133.11,Standard
CUS_0x0022fe,CUS_00008958,June,Charles Williams,32,092-71-7046,Manager,13437.51,904.9,3,0,14.84,0,Credit-Builder Loan,19,3,64.76269615001969,3,Good,20209.62,98.92,193,Yes,210.39,60.9,High_spent_Small_value_payments,-143.97,Poor
CUS_0x0022ff,CUS_00008959,March,Craig Gilbert,76,109-83-6178,Nurse,34277.38,3024.92,2,2,22.94,1,Payday Loan,22,4,-37.27894702419041,0,Standard,30930.18,79.74,281,Yes,307.26,81.53,Low_spent_Large_value_payments,756.88,Standard
CUS_0x002300,CUS_00008960,July,Kristen Mcclure,63,464-41-9146,Lawyer,53962.42,5035.02,1,0,14.97,0,Home Equity Loan,0,1,61.26770651186642,6,Standard,63230.93,97.29,298,Yes,1897.27,353.42,High_spent_Large_value_payments,2214.93,Good
CUS_0x002301,CUS_00008961,June,David Oconnell,41,015-15-9954,Other,7066.72,591.37,2,2,23.82,1,Home Equity Loan,2,4,-27.367739772233563,9,Bad,248.08,15.9,96,Yes,281.59,134.46,Low_spent_Small_value_payments,68.39,Poor
CUS_0x002302,CUS_00008962,March,Margaret Cooper,26,899-16-7423,Engineer,72759.51,5768.28,2,4,19.32,1,Personal Loan,3,3,-33.131547645992036,0,Standard,133214.87,63.59,182,Yes,1173.68,1681.01,Low_spent_Large_value_payments,-1240.44,Poor
CUS_0x002303,CUS_00008963,May,Erika Smith,60,401-14-7119,Accountant,85384.81,6740.29,1,1,9.4,0,Auto Loan,11,4,-15.799109450152969,6,Good,55670.14,23.82,12,Yes,2672.87,53.58,Low_spent_Small_value_payments,-956.96,Poor
CUS_0x002304,CUS_00008964,July,Michael Weaver,48,751-35-0801,Sales,11089.42,958.15,3,3,7.34,0,Auto Loan,5,4,7.226142405117045,4,Standard,18564.44,37.53,96,Yes,497.69,15.61,High_spent_Large_value_payments,279.89,Standard
CUS_0x002305,CUS_00008965,April,Shane Martinez,31,388-62-5510,Student,14542.34,1332.31,4,2,21.52,2,Payday Loan,9,1,7.080072215415456,4,Standard,13738.03,30.69,218,No,460.3,150.98,Low_spent_Large_value_payments,-527.39,Standard
CUS_0x002306,CUS_00008966,December,Jeremiah Cardenas,27,648-08-9534,Manager,24476.77,2401.89,3,2,15.03,1,Auto Loan,2,2,-46.40017408581393,6,Standard,47235.19,75.13,260,No,998.95,687.54,Low_spent_Large_value_payments,353.8,Standard
CUS_0x002307,CUS_00008967,June,David Kelly,36,676-97-1013,Nurse,11281.24,976.15,1,3,24.95,0,Payday Loan,5,3,42.97624404034926,1,Good,6699.53,62.54,20,Yes,74.68,37.55,Low_spent_Small_value_payments,-60.65,Standard
CUS_0x002308,CUS_00008968,November,Jenna Ortiz,52,749-08-3573,Sales,8326.79,733.27,2,2,11.38,2,Student Loan,34,0,18.422358577294432,8,Standard,16006.04,93.53,283,Yes,438.93,90.75,Low_spent_Large_value_payments,-149.8,Poor
CUS_0x002309,CUS_00008969,June,Maria Martin,75,774-67-3049,Entrepreneur,12740.63,910.68,3,4,5.97,1,Debt Consolidation Loan,20,1,9.194469321359342,0,Bad,5925.26,19.67,70,Yes,241.14,244.84,High_spent_Medium_value_payments,237.0,Standard
CUS_0x00230a,CUS_00008970,January,Todd Hernandez,44,635-55-7966,Lawyer,48045.11,4020.3,4,2,9.89,2,Credit-Builder Loan,13,4,34.88782140401952,1,Bad,42591.73,40.27,272,Yes,1578.02,217.65,High_spent_Small_value_payments,1857.26,Standard
CUS_0x00230b,CUS_00008971,December,Stephanie Heath,46,208-46-8779,Accountant,29578.95,2143.91,1,2,22.9,2,Debt Consolidation Loan,0,5,68.63503131881407,0,Good,22033.8,91.09,17,Yes,732.99,620.17,High_spent_Large_value_payments,914.07,Poor
CUS_0x00230c,CUS_00008972,April,Megan Williamson,21,111-78-7590,Other,15313.1,1488.54,3,1,8.8,0,Debt Consolidation Loan,19,1,64.46976492424874,7,Good,24302.33,96.3,33,Yes,345.61,364.61,Low_spent_Small_value_payments,-199.39,Poor
CUS_0x00230d,CUS_00008973,November,Julie Wright,28,371-66-6420,Doctor,7267.82,547.95,1,1,18.06,2,Personal Loan,36,3,54.31569325002344,6,Standard,10232.86,36.04,266,Yes,171.36,9.56,Low_spent_Small_value_payments,-265.55,Poor
CUS_0x00230e,CUS_00008974,January,Mary Hernandez,24,343-92-4420,Engineer,25309.63,1909.13,4,1,15.96,2,Payday Loan,27,0,-28.186423016904584,5,Good,3536.47,57.92,164,Yes,1046.79,399.08,Low_spent_Medium_value_payments,-591.26,Standard
CUS_0x00230f,CUS_00008975,December,Michael Gonzalez,25,415-23-8235,Lawyer,14802.56,1261.51,5,1,8.92,1,Debt Consolidation Loan,3,1,-7.479450978689286,0,Standard,3993.2,89.01,53,No,199.08,80.09,Low_spent_Small_value_payments,321.65,Standard
CUS_0x002310,CUS_00008976,July,Billy Burnett DVM,20,448-48-3477,Engineer,29537.8,2436.41,1,3,20.18,1,Payday Loan,10,3,46.717325492430845,6,Standard,30736.8,69.4,209,Yes,955.76,21.6,Low_spent_Small_value_payments,571.98,Standard
CUS_0x002311,CUS_00008977,January,Grace Todd,37,356-25-9921,Lawyer,17765.9,1725.73,5,0,6.51,0,Auto Loan,8,2,35.42799411786744,2,Standard,11971.63,71.5,172,Yes,216.52,1.23,High_spent_Large_value_payments,-706.28,Standard
CUS_0x002312,CUS_00008978,September,Jacob Williams,20,682-73-8543,Doctor,8226.4,650.76,2,1,24.28,1,Home Equity Loan,11,3,-39.10850187817762,8,Bad,14597.42,35.76,70,No,257.85,15.22,High_spent_Medium_value_payments,156.33,Poor
CUS_0x002313,CUS_00008979,February,Kathryn Sandoval,49,622-34-8817,Nurse,3388.37,232.74,1,1,11.94,0,Mortgage Loan,0,1,69.40803319852485,1,Good,4768.11,47.25,108,Yes,97.81,54.06,High_spent_Medium_value_payments,-86.64,Poor
CUS_0x002314,CUS_00008980,April,Richard Brown,38,588-94-7565,Student,5394.57,412.74,2,3,21.7,4,Student Loan,18,0,6.622177707698029,4,Standard,9082.23,80.04,264,Yes,219.1,48.92,Low_spent_Small_value_payments,-90.15,Poor
CUS_0x002315,CUS_00008981,February,Kelly Nguyen,29,643-36-1990,Sales,20497.37,1675.78,1,3,15.13,1,Student Loan,5,1,-28.453753756151755,0,Bad,33351.69,35.12,83,No,489.74,28.64,Low_spent_Large_value_payments,-437.21,Good
CUS_0x002316,CUS_00008982,July,Dan Wall,63,632-39-3594,Artist,20983.15,1672.13,3,4,14.69,2,Home Equity Loan,5,0,63.62135995830921,7,Good,11930.48,45.5,262,Yes,371.87,353.87,High_spent_Small_value_payments,-338.79,Standard
CUS_0x002317,CUS_00008983,June,Steven Bush,71,270-21-1167,Sales,30390.8,2677.47,4,5,7.41,0,Payday Loan,2,2,-48.376939454189795,9,Good,22540.46,35.55,62,No,1440.81,140.49,Low_spent_Small_value_payments,-325.31,Standard
CUS_0x002318,CUS_00008984,October,Eric Marks,67,896-05-9500,Other,12396.17,1048.61,4,2,15.43,1,Home Equity Loan,3,2,-10.901270470135422,1,Standard,899.86,4.16,212,Yes,402.28,280.92,High_spent_Medium_value_payments,-453.84,Standard
CUS_0x002319,CUS_00008985,June,Ryan Thomas,79,147-71-5911,Manager,78461.86,7023.93,4,2,16.01,0,Home Equity Loan,3,2,33.46192651558769,5,Standard,48653.74,23.51,205,Yes,709.21,945.47,Low_spent_Large_value_payments,-3328.83,Standard
CUS_0x00231a,CUS_00008986,May,Andrew Johnson DDS,29,163-96-7945,Entrepreneur,19001.65,1662.03,4,2,18.32,3,Payday Loan,0,3,52.78483369410034,5,Good,14260.68,44.34,273,Yes,623.36,80.79,High_spent_Small_value_payments,-415.7,Standard
CUS_0x00231b,CUS_00008987,June,Julie Mcfarland,61,021-26-6033,Lawyer,4801.32,411.49,1,2,11.7,3,Credit-Builder Loan,7,2,7.091683432924249,8,Good,8526.32,62.71,194,Yes,231.31,5.62,Low_spent_Large_value_payments,-88.71,Poor
CUS_0x00231c,CUS_00008988,January,Joel James,67,834-30-0820,Teacher,7503.19,522.21,1,1,22.53,2,Home Equity Loan,8,3,32.7464438178548,1,Standard,518.06,39.73,271,Yes,32.43,36.77,Low_spent_Medium_value_payments,22.65,Standard
CUS_0x00231d,CUS_00008989,July,Rachel Hopkins,66,453-74-9956,Sales,19483.27,1755.35,1,2,10.21,0,Mortgage Loan,12,2,-49.343431732516564,5,Standard,23156.83,24.08,179,Yes,394.55,69.63,Low_spent_Small_value_payments,392.15,Standard
CUS_0x00231e,CUS_00008990,March,Billy Newman MD,61,405-91-5794,Entrepreneur,7360.32,504.27,1,2,15.48,3,Credit-Builder Loan,1,3,-2.6362935850574587,6,Standard,4025.14,13.48,56,No,199.89,109.83,High_spent_Large_value_payments,-199.42,Poor
CUS_0x00231f,CUS_00008991,January,Tracy Garcia,79,872-37-0379,Doctor,9949.19,768.89,2,0,19.38,1,Debt Consolidation Loan,5,1,45.13056145260656,8,Standard,13042.27,47.5,293,No,249.39,162.25,High_spent_Large_value_payments,-285.43,Standard
